costat,curcd,datafmt,indfmt,consol,gvkey,datadate,cik,sic,fyear,act,at,che,dlc,dltt,invt,lct,lt,rect,seq,cogs,dp,ebit,ni,oibdp,sale,txt,xint,xsga,oancf,csho,prcc_f
A,USD,STD,INDL,C,032558,2019-12-31,0001712463,2670,2019,71.4000,1104.4000,19.7000,1.6000,418.8000,11.6000,31.9000,572.6000,37.6000,531.8000,155.4000,34.9000,22.1000,-36.2000,57.0000,269.5000,-7.6000,41.2000,57.1000,26.3000,70.8050,8.150000000000
A,USD,STD,INDL,C,032558,2020-12-31,0001712463,2670,2020,107.2000,1133.5000,48.5000,0.5000,432.7000,16.1000,57.5000,610.6000,39.2000,522.9000,144.4000,62.7000,18.6000,-23.4000,81.3000,298.2000,-1.2000,30.2000,72.5000,63.8000,75.5160,13.440000000000
A,USD,STD,INDL,C,032558,2021-12-31,0001712463,2670,2021,191.5000,1213.4000,103.9000,3.4000,404.7000,32.9000,71.5000,577.2000,46.4000,636.2000,196.4000,73.6000,15.6000,-2.8000,89.2000,383.9000,-2.1000,22.1000,98.3000,54.3000,81.4030,37.580000000000
A,USD,STD,INDL,C,032558,2022-12-31,0001712463,2670,2022,139.6000,1133.5000,62.8000,3.3000,395.7000,25.0000,39.1000,520.7000,35.1000,612.8000,190.0000,69.0000,-42.5000,-41.4000,26.5000,326.5000,-15.3000,20.7000,110.0000,1.1000,82.0070,5.770000000000
A,USD,STD,INDL,C,032558,2023-12-31,0001712463,2670,2023,124.9000,1122.7000,62.0000,6.3000,422.5000,17.3000,48.0000,550.7000,32.5000,572.0000,177.2000,69.6000,-7.5000,-27.1000,62.1000,336.3000,-4.2000,24.3000,97.0000,52.6000,82.6050,5.820000000000
A,USD,STD,INDL,C,032558,2024-12-31,0001712463,2670,2024,151.2000,1104.2000,76.1000,9.6000,421.6000,21.7000,68.4000,556.1000,45.7000,548.1000,198.9000,65.3000,-12.8000,-21.5000,52.5000,368.9000,-2.2000,28.6000,117.5000,41.4000,83.2670,6.880000000000
I,USD,STD,INDL,C,032560,2019-12-31,,3841,2019,0.3970,5.8490,0.0110,3.2510,0.0010,0.3780,7.8730,11.0160,0.0000,-5.1670,0.0570,0.1550,-2.0880,-6.1400,-1.9330,0.3170,0.0000,2.1730,2.1930,-1.0410,220.3850,0.001000000000
I,USD,STD,INDL,C,032561,2019-12-31,,9995,2019,0.5940,303.1230,0.5680,1.9580,0.0000,0.0000,4.1830,14.6830,0.0000,288.4400,0.0000,0.0000,-3.7750,1.3870,-3.7750,0.0000,1.3200,0.0000,3.7750,-3.4500,36.8050,10.270000000000
I,USD,STD,INDL,C,032563,2019-12-31,,9995,2019,0.0690,32.0750,0.0000,0.0000,1.9530,0.0000,0.6220,2.5750,0.0000,29.5000,0.0000,0.0000,-0.7130,0.4080,-0.7130,0.0000,0.0850,0.0000,0.7130,-0.7930,5.1490,10.600000000000
I,USD,STD,INDL,C,032563,2020-12-31,,9995,2020,0.0820,6.0500,0.0000,0.0000,2.6710,0.0000,0.6100,3.9360,0.0000,2.1140,0.0000,0.0000,-0.9070,-1.0890,-0.9070,0.0000,0.0180,0.0000,0.9070,-0.5990,2.6880,24.400000000000
A,USD,STD,INDL,C,032564,2019-12-31,0001853860,1000,2019,75.5650,462.6740,22.9850,22.1430,140.8730,19.3770,80.4810,263.6160,24.5490,198.2230,121.7650,49.6790,74.9470,91.8830,124.6260,284.8430,-17.6260,16.4080,38.4520,127.8300,85.7040,18.218800000000
A,USD,STD,INDL,C,032564,2020-12-31,0001853860,1000,2020,127.5410,497.0990,62.5080,13.9410,155.9090,25.4960,91.7200,283.0240,34.3110,212.7030,96.7270,40.2500,150.2440,51.6220,190.4940,324.0760,8.9250,14.5470,36.8550,162.8370,87.8790,16.220000000000
A,USD,STD,INDL,C,032564,2021-12-31,0001853860,1000,2021,208.6860,689.7620,130.1290,9.0550,57.3050,26.0190,122.6600,294.2720,45.8130,393.0570,124.0550,48.3670,271.0870,201.0530,319.4540,489.9150,34.2880,9.5810,46.4060,364.5890,90.2040,15.290000000000
A,USD,STD,INDL,C,032564,2022-12-31,0001853860,1000,2022,392.4270,1188.0760,317.4020,21.9260,407.0940,30.9550,129.1210,645.9110,32.7780,538.5920,180.5610,61.1600,127.5940,101.8310,188.7540,426.3920,23.3160,33.8250,57.0770,143.3860,92.1830,13.750000000000
A,USD,STD,INDL,C,032564,2023-12-31,0001853860,1000,2023,199.4870,1511.6880,111.7380,31.3770,414.4590,42.2540,173.8000,702.3570,28.2750,804.2500,184.5700,90.2710,92.4950,92.8040,182.7660,427.4800,18.0470,37.0870,60.1440,163.0990,102.7480,15.790000000000
A,USD,STD,INDL,C,032564,2024-12-31,0001853860,1000,2024,141.7900,1458.0280,50.4020,56.7980,563.2760,42.0940,211.7060,866.9540,40.2580,587.1310,218.4700,87.3030,106.5820,-68.4750,193.8850,470.2590,-7.6510,48.7490,57.9040,145.4190,103.5550,13.480000000000
I,USD,STD,INDL,C,032567,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,0.8000,24.210000000000
A,USD,STD,INDL,C,032571,2019-12-31,0001514416,7370,2019,226.9490,341.4160,185.0040,4.8760,19.8680,0.0000,45.7380,71.3260,30.1870,270.0900,117.8560,9.5380,-17.6930,2.4940,-8.1550,232.5940,-17.7180,,122.8930,-1.2530,23.5120,64.050000000000
A,USD,STD,INDL,C,032571,2020-12-31,0001514416,7370,2020,193.5990,890.6080,121.4370,5.6980,299.6800,0.0000,92.1890,460.6850,55.2430,429.9230,174.2710,16.8030,-0.8300,-43.9770,15.9730,343.1130,15.0050,16.4060,152.8690,4.5180,24.9090,153.670000000000
A,USD,STD,INDL,C,032571,2021-12-31,0001514416,7370,2021,412.8850,1065.5390,332.2890,5.9840,497.6000,0.0000,93.4980,652.9440,61.5720,412.5950,251.7900,36.6420,-2.2370,-27.3620,34.4050,490.9070,-3.8330,28.6610,204.7120,40.8030,25.1430,71.760000000000
A,USD,STD,INDL,C,032571,2022-12-31,0001514416,7370,2022,279.6080,929.3180,185.8530,7.5930,485.3580,0.0000,114.0070,657.1410,74.7650,272.1770,313.5400,35.5990,-28.1010,19.5700,7.4980,573.1520,-2.2640,5.2240,252.1140,34.9060,25.3440,22.950000000000
A,USD,STD,INDL,C,032571,2023-12-31,0001514416,7370,2023,252.7750,1101.0480,153.7950,5.4630,639.0740,0.0000,122.7710,803.6580,78.4550,297.3900,340.8770,41.7170,-35.4570,-16.3430,6.2600,601.1170,-2.9600,3.7190,253.9800,39.0010,26.1640,14.470000000000
A,USD,STD,INDL,C,032571,2024-12-31,0001514416,7370,2024,187.8120,989.1660,84.2090,3.1110,500.4750,0.0000,140.3230,676.6330,86.5550,312.5330,442.1860,49.2420,-20.0590,-6.5240,29.1830,748.4870,-2.4290,2.9830,277.1180,83.8830,28.5470,17.020000000000
A,USD,STD,INDL,C,032574,2019-12-31,0001710155,5990,2019,234.6390,2032.7250,39.3420,65.6960,887.7020,127.5560,273.1790,1256.2880,45.5750,776.4370,806.5190,87.2440,79.3410,32.7980,166.5850,1724.3310,-2.3090,33.3000,751.2270,165.0810,79.6780,32.430000000000
A,USD,STD,INDL,C,032574,2020-12-31,0001710155,5990,2020,566.6500,2333.4980,373.9030,61.9540,979.1340,111.2740,328.6800,1426.9960,59.0890,906.5020,793.2240,91.5850,89.6570,36.2770,181.2420,1711.7600,2.4030,48.3270,737.2940,234.9810,81.2390,45.290000000000
A,USD,STD,INDL,C,032574,2021-12-31,0001710155,5990,2021,514.5760,2293.0910,305.8000,64.9290,908.3220,123.6690,343.8030,1367.1110,56.6610,925.9800,904.7790,97.0890,173.9320,128.2440,271.0210,2079.5250,21.0810,25.6120,903.7250,258.9380,81.4050,47.990000000000
A,USD,STD,INDL,C,032574,2022-12-31,0001710155,5990,2022,473.8360,2291.2460,229.4250,81.3230,921.4980,123.1580,344.2640,1390.1330,80.9390,901.1130,925.5870,99.9560,59.3230,42.1220,159.2790,2005.4040,18.6910,0.4620,920.5380,119.1980,78.9920,38.760000000000
A,USD,STD,INDL,C,032574,2023-12-31,0001710155,5990,2023,396.6700,2172.5110,149.8960,95.8720,827.5850,119.9080,397.7000,1343.0930,87.8440,829.4180,1000.1520,98.2520,39.6710,-65.9010,137.9230,2126.4680,4.1370,14.3390,988.3930,173.0330,78.3110,20.930000000000
A,USD,STD,INDL,C,032574,2024-12-31,0001710155,5990,2024,249.8280,2007.7710,73.9480,201.0860,614.9450,93.9180,468.2740,1191.4380,50.7920,816.3330,764.0560,91.3490,23.6900,-28.4990,115.0390,1823.3200,1.4810,16.1840,944.2250,133.6490,78.7750,10.420000000000
A,USD,STD,INDL,C,032575,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,3.1500,26.295000000000
A,USD,STD,INDL,C,032575,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,10.5000,27.625000000000
A,USD,STD,INDL,C,032575,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,18.4000,27.520000000000
A,USD,STD,INDL,C,032575,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,15.1500,23.750000000000
A,USD,STD,INDL,C,032575,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,18.2000,24.560000000000
A,USD,STD,INDL,C,032575,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,20.5000,23.840000000000
A,USD,STD,INDL,C,032576,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,4.0250,28.450000000000
A,USD,STD,INDL,C,032576,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,3.2750,35.480000000000
A,USD,STD,INDL,C,032576,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,4.0500,41.870000000000
A,USD,STD,INDL,C,032576,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,3.2750,28.481000000000
A,USD,STD,INDL,C,032576,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,3.2250,35.605500000000
A,USD,STD,INDL,C,032576,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,2.7750,39.785500000000
A,USD,STD,INDL,C,032577,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,1.8000,25.850000000000
A,USD,STD,INDL,C,032577,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,2.7000,26.730000000000
A,USD,STD,INDL,C,032577,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,10.3000,26.660000000000
A,USD,STD,INDL,C,032577,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,15.1500,24.130000000000
A,USD,STD,INDL,C,032577,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,27.1000,24.560000000000
A,USD,STD,INDL,C,032577,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,31.3500,24.010000000000
A,USD,STD,INDL,C,032580,2019-12-31,0001705696,6798,2019,,13265.6190,1161.3670,0.0000,4817.9890,0.0000,,5216.6300,61.7370,7965.1830,18.9010,3.8310,862.5130,545.9640,866.3440,914.8120,1.7050,248.3840,29.5670,682.1590,461.0050,25.550000000000
A,USD,STD,FS,C,032580,2020-12-31,0001705696,6798,2020,,17063.6130,,,7067.4150,0.0000,,7569.8680,,9415.8390,,3.7310,,,,,0.8310,308.6050,,,,25.500000000000
A,USD,STD,INDL,C,032580,2020-12-31,0001705696,6798,2020,,17063.6130,335.9660,0.0000,7067.4150,0.0000,,7569.8680,6.9330,9415.8390,33.4250,3.7310,911.3510,891.6740,915.0820,1232.3690,0.8310,308.6050,283.8620,883.6400,536.6700,25.500000000000
A,USD,STD,FS,C,032580,2021-12-31,0001705696,6798,2021,,17597.3730,,,4991.8440,0.0000,,5410.1990,,12108.2680,,3.0910,,,,,2.8870,328.1510,,,,30.110000000000
A,USD,STD,INDL,C,032580,2021-12-31,0001705696,6798,2021,,17597.3730,739.6140,0.0000,4991.8440,0.0000,,5410.1990,8.1530,12108.2680,48.5700,3.0910,1434.0570,1013.8510,1437.1480,1509.6880,2.8870,328.1510,23.9700,896.3500,628.9420,30.110000000000
A,USD,STD,FS,C,032580,2022-12-31,0001705696,6798,2022,,37575.8260,,,14568.9730,0.0000,,15285.7130,,21933.6370,,3.1820,,,,,2.8760,539.9530,,,,32.400000000000
A,USD,STD,INDL,C,032580,2022-12-31,0001705696,6798,2022,,37575.8260,426.2750,0.0000,14568.9730,0.0000,,15285.7130,18.8830,21933.6370,82.2310,3.1820,1679.0960,1117.6350,1682.2780,2669.9960,2.8760,539.9530,905.4870,1943.3960,963.0970,32.400000000000
A,USD,STD,FS,C,032580,2023-12-31,0001705696,6798,2023,,44059.8410,,1050.0000,16578.5220,0.0000,,18402.0670,,25255.9310,,4.2980,,,,,-6.1410,818.0560,,,,31.880000000000
A,USD,STD,INDL,C,032580,2023-12-31,0001705696,6798,2023,,44059.8410,522.5740,1050.0000,16578.5220,0.0000,,18402.0670,25.2470,25255.9310,100.4150,4.2980,3362.0810,2513.5400,3366.3790,3637.2380,-6.1410,818.0560,170.4440,2181.0090,1042.7030,31.880000000000
A,USD,STD,FS,C,032580,2024-12-31,0001705696,6798,2024,,45368.9400,,1300.0000,16350.0850,0.0000,,18417.1390,,26537.9550,,4.1250,,,,,9.7040,826.0970,,,,29.210000000000
A,USD,STD,INDL,C,032580,2024-12-31,0001705696,6798,2024,,45368.9400,524.6150,1300.0000,16350.0850,0.0000,,18417.1390,21.4120,26537.9550,104.3170,4.1250,3556.4620,2678.8100,3560.5870,3865.3000,9.7040,826.0970,200.3960,2381.4980,1056.3670,29.210000000000
I,USD,STD,INDL,C,032582,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,0.2000,29.051900000000
I,USD,STD,INDL,C,032583,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,0.2000,28.470300000000
A,CAD,STD,INDL,C,032584,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,0.1500,20.720000000000
I,CAD,STD,INDL,C,032585,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,0.8000,20.090000000000
I,CAD,STD,INDL,C,032585,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,0.7500,20.640000000000
I,CAD,STD,INDL,C,032585,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,0.7000,20.050000000000
A,CAD,STD,INDL,C,032586,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,3.0000,20.440000000000
A,CAD,STD,INDL,C,032586,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,5.0500,20.120000000000
A,CAD,STD,INDL,C,032586,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,8.4000,27.270000000000
A,CAD,STD,INDL,C,032586,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,10.7000,22.750000000000
A,CAD,STD,INDL,C,032586,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,10.8000,24.010000000000
A,CAD,STD,INDL,C,032586,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,9.7500,28.110000000000
I,CAD,STD,INDL,C,032587,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,2.0500,20.020000000000
I,CAD,STD,INDL,C,032587,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,2.2500,20.870000000000
I,CAD,STD,INDL,C,032587,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,2.0000,20.390000000000
I,CAD,STD,INDL,C,032587,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,1.9000,19.460000000000
I,CAD,STD,INDL,C,032587,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,1.7500,19.620000000000
I,CAD,STD,INDL,C,032587,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,1.8250,19.990000000000
A,CAD,STD,INDL,C,032588,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,0.5000,21.360000000000
A,CAD,STD,INDL,C,032588,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,0.4500,21.100000000000
A,CAD,STD,INDL,C,032588,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,0.3500,20.510000000000
A,CAD,STD,INDL,C,032588,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,0.2000,19.550000000000
A,CAD,STD,INDL,C,032588,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,0.1500,20.430000000000
A,CAD,STD,INDL,C,032588,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,0.1500,22.170000000000
A,USD,STD,INDL,C,032589,2019-12-31,0001791703,1000,2019,5.7790,78.5000,1.7090,22.5690,10.1680,2.6260,27.0040,53.3100,0.6550,25.1900,2.5490,0.4330,-6.8530,-10.8860,-6.4200,1.0740,0.0000,2.9560,4.9450,-5.2240,122.9710,0.221800000000
A,USD,STD,INDL,C,032589,2020-12-31,0001791703,1000,2020,12.9810,78.8960,7.5020,11.7050,27.0160,3.1270,16.1490,61.2550,1.3130,17.6410,29.3920,10.0570,-11.6400,-13.6680,-1.5830,32.6380,0.0000,2.9660,4.8290,-1.4010,138.9780,0.694240000000
A,USD,STD,INDL,C,032589,2021-12-31,0001791703,1000,2021,17.4890,77.6250,6.0410,1.5370,34.8210,3.8860,6.6930,60.6020,3.2930,17.0230,35.8250,11.8160,1.6490,0.4540,13.4650,55.5940,0.3000,2.7920,6.3040,7.2570,138.9780,0.460100000000
A,USD,STD,INDL,C,032589,2022-12-31,0001791703,1000,2022,17.5900,65.9990,6.7200,1.2970,29.9520,6.9470,10.3010,55.4860,2.2220,10.5130,43.8100,12.4220,0.2270,-0.9400,12.6490,62.0610,0.0700,2.5960,5.6020,15.6670,138.9780,0.358100000000
A,USD,STD,INDL,C,032589,2023-12-31,0001791703,1000,2023,15.2210,52.7620,5.0310,35.8550,0.0000,7.2080,38.7330,55.0320,1.5210,-2.2700,48.3690,13.2230,-14.1230,-10.2100,-0.9000,52.0860,0.0140,3.9130,4.6170,0.4190,136.3670,0.264400000000
A,USD,STD,INDL,C,032589,2024-12-31,0001791703,1000,2024,24.0300,55.1480,10.1630,32.1210,0.0870,8.2430,36.6110,52.1450,4.0320,3.0030,44.8100,9.0990,6.8760,6.5470,15.9750,64.3010,0.1700,4.0350,3.5160,14.2900,136.3670,0.213000000000
A,USD,STD,INDL,C,032592,2019-12-31,0001705012,5812,2019,10.4880,82.5500,0.0250,24.7430,21.1820,0.0000,45.6110,77.1720,4.4060,5.3780,15.0170,0.7850,6.7030,-1.0180,7.4880,22.5050,0.5100,8.6580,,3.0710,11.8600,4.550000000000
A,USD,STD,INDL,C,032592,2020-12-31,0001705012,5812,2020,24.4230,121.1440,6.8110,28.0230,77.8630,0.0000,73.1770,163.0270,4.4160,-41.8830,21.8450,1.1720,-4.8990,-14.8600,-3.7270,18.1180,-3.6890,8.5500,,-11.4840,11.9260,5.950000000000
A,USD,STD,INDL,C,032592,2021-12-31,0001705012,5812,2021,118.5110,1270.0320,81.3960,83.6450,997.1850,0.0000,198.4880,1227.2320,19.7860,42.8000,53.6470,8.5680,6.4170,-31.5830,14.9850,118.8810,-3.5370,29.0570,50.2490,0.6820,16.3810,10.590000000000
A,USD,STD,INDL,C,032592,2022-12-31,0001705012,5812,2022,95.7010,1213.3030,54.0430,156.2620,1054.2500,6.9250,267.0200,1372.4810,23.8800,-159.1780,266.2390,27.0150,0.6570,-126.1880,27.6720,407.2240,18.8100,94.8490,113.3130,-47.3990,16.5720,4.947000000000
A,USD,STD,INDL,C,032592,2023-12-31,0001705012,5812,2023,121.0090,1388.2380,76.3150,151.7010,1322.0520,9.3060,276.6020,1644.1010,21.1460,-255.8630,330.5060,31.1310,8.8030,-90.1100,39.9340,480.4570,-6.2550,117.5310,110.0170,-35.6080,16.9000,6.060000000000
A,USD,STD,INDL,C,032592,2024-12-31,0001705012,5812,2024,88.0340,1289.1780,48.6220,157.3060,1409.1290,8.4200,298.3160,1744.8900,19.4220,-455.7120,442.2310,41.5280,-23.2710,-189.8470,18.2570,592.6520,-2.7530,138.2500,132.1640,-56.2460,17.2550,5.320000000000
I,USD,STD,FS,C,032600,2019-12-31,,6020,2019,,3478.5440,,0.4850,65.7040,,,2942.8230,,535.7210,,4.0970,,,,,11.5710,17.4070,,,,31.120000000000
I,USD,STD,INDL,C,032600,2019-12-31,,6020,2019,,3478.5440,372.0640,0.4850,65.7040,1.4630,,2942.8230,2613.8050,535.7210,19.7920,4.0970,79.1060,50.5170,83.2030,168.7230,11.5710,,65.7280,56.0900,24.9800,31.120000000000
I,USD,STD,FS,C,032600,2020-12-31,,6020,2020,,3949.2170,,0.0000,66.4470,,,3402.7660,,546.4510,,4.0840,,,,,6.0340,10.0870,,,,25.510000000000
I,USD,STD,INDL,C,032600,2020-12-31,,6020,2020,,3949.2170,538.0070,0.0000,66.4470,2.6730,,3402.7660,2883.4800,546.4510,28.9790,4.0840,54.8900,26.3610,58.9740,153.4740,6.0340,,65.5210,40.3610,24.6130,25.510000000000
I,USD,STD,FS,C,032600,2021-12-31,,6020,2021,,4486.0010,,10.0000,54.1420,,,3923.8760,,562.1250,,4.2040,,,,,9.9200,5.9260,,,,29.000000000000
I,USD,STD,INDL,C,032600,2021-12-31,,6020,2021,,4486.0010,950.1460,10.0000,54.1420,0.1640,,3923.8760,2836.1790,562.1250,-4.8470,4.2040,78.0850,35.5980,82.2890,148.3570,9.9200,,70.9150,34.8110,24.4880,29.000000000000
I,USD,STD,INDL,C,032601,2019-12-31,0001604950,2836,2019,75.6470,77.2830,72.6240,0.4070,19.8580,0.0000,5.2370,25.9180,0.3100,51.3650,0.0000,0.0370,-32.9050,-32.9960,-32.8680,0.0000,0.0000,1.7670,32.8680,-30.4420,19.4190,5.660000000000
I,USD,STD,INDL,C,032601,2020-12-31,0001604950,2836,2020,107.8260,109.0480,105.0950,2.8680,17.3380,0.0000,9.3210,26.8780,0.0000,82.1700,0.0000,0.0340,-29.9330,-32.2090,-29.8990,0.0000,0.0000,2.5870,29.8990,-27.6930,27.3260,5.290000000000
I,USD,STD,INDL,C,032601,2021-12-31,0001604950,2836,2021,78.2750,79.0370,75.4600,10.2810,7.3540,0.0000,14.8460,22.5670,0.0000,56.4700,0.0000,0.0340,-25.8230,-28.0340,-25.7890,0.0000,0.0000,2.5750,25.7890,-27.1510,27.3670,5.020000000000
I,USD,STD,INDL,C,032601,2022-12-31,0001604950,2836,2022,123.3080,124.1950,118.3680,0.5670,36.8010,1.2300,7.4160,51.7620,0.0000,72.4330,0.0000,0.0370,-36.1570,-36.8380,-36.1200,0.0000,0.0000,3.3020,36.1200,-34.5770,34.2580,7.170000000000
I,USD,STD,INDL,C,032601,2023-12-31,0001604950,2836,2023,92.9380,94.4790,76.0130,0.1760,40.0930,8.8400,13.1340,57.2610,4.4890,37.2180,3.7870,0.0240,-55.3960,-54.8100,-55.3720,13.5930,0.0000,8.1230,65.1780,-59.2440,35.9690,6.270000000000
I,USD,STD,INDL,C,032601,2024-12-31,0001604950,2836,2024,105.8490,107.5190,75.6550,1.2100,79.3230,13.9030,14.8760,94.1990,11.7210,13.3200,11.3410,0.0200,-64.7760,-85.1480,-64.7560,36.3320,0.0000,7.5700,89.7470,-70.5380,50.0960,3.540000000000
A,USD,STD,INDL,C,032608,2019-12-31,0001758488,7200,2019,90.6620,923.6690,13.8630,0.0000,221.4070,36.0660,51.4100,277.3010,30.5130,638.2440,511.6890,21.5950,19.6260,-41.0280,41.2210,562.2330,-0.0110,19.8380,9.3230,0.5590,61.1190,16.840000000000
A,USD,STD,INDL,C,032608,2020-12-31,0001758488,7200,2020,82.1820,702.2790,43.4480,0.0000,229.4330,27.2000,37.0750,381.4510,2.9940,320.8280,145.7420,24.4530,-66.6080,-287.9770,-42.1550,120.9250,0.8140,14.7030,17.3380,-36.5500,86.4780,10.140000000000
A,USD,STD,INDL,C,032608,2021-12-31,0001758488,7200,2021,88.9470,688.8680,32.8330,1.7760,228.6830,29.4830,51.8650,394.9640,19.4800,293.9040,154.1200,22.4680,-48.0830,-68.5220,-25.6150,144.0310,0.4290,13.4880,15.5260,-35.1040,91.8450,10.020000000000
A,USD,STD,INDL,C,032608,2022-12-31,0001758488,7200,2022,117.8930,717.4350,33.2620,4.3240,222.8020,39.8350,69.5630,351.6260,33.5580,365.8090,494.1210,21.2230,15.1380,53.1590,36.3610,546.2590,0.6240,15.7550,15.7770,24.7630,92.9660,9.330000000000
A,USD,STD,INDL,C,032608,2023-12-31,0001758488,7200,2023,126.7220,706.1400,28.9020,2.2640,168.3630,47.5040,80.8590,272.0710,40.7840,434.0690,699.5100,21.1230,57.0140,-2.9740,78.1370,794.0450,-1.5260,15.9950,16.3980,63.3760,99.7350,14.100000000000
A,USD,STD,INDL,C,032608,2024-12-31,0001758488,7200,2024,161.5050,746.4230,58.6370,7.5550,105.1880,46.7480,79.4050,191.9260,46.2640,554.4970,777.1850,20.5710,78.7290,72.8640,99.3000,895.0190,3.9920,9.3130,18.5340,78.7980,104.5510,19.900000000000
A,USD,STD,INDL,C,032609,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,1.7000,15.225400000000
A,USD,STD,INDL,C,032609,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,1.9500,25.370000000000
A,USD,STD,INDL,C,032609,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,3.8400,28.260000000000
I,USD,STD,INDL,C,032610,2019-09-30,0001604643,3580,2019,637.2930,1737.8480,109.8810,31.2770,969.8850,137.1640,322.2210,1372.0260,331.0520,362.7590,907.1860,98.2360,92.1060,-9.5230,190.3420,1444.4410,9.5870,58.5560,346.9130,117.9050,114.3440,17.020000000000
I,USD,STD,INDL,C,032610,2020-09-30,0001604643,3580,2020,695.7120,1844.4580,193.0010,38.4680,925.7610,142.3790,349.5550,1362.3950,341.6170,480.1440,861.4850,107.2680,129.0320,113.6490,236.3000,1429.4560,7.3710,44.8870,331.6710,158.3580,117.2910,21.220000000000
