Date;BTC;LTC;XRP;DOGE;DASH;ETH;ETC;ZEC;BCH;BSV
2023-05-21;26753,8261718750;92,2788696289;0,4575499892;0,0721419975;43,9658203125;1804,5313720703;17,9407062531;32,1393699646;114,6547698975;34,2394981384
2023-05-22;26851,2773437500;90,9460754395;0,4616009891;0,0729980022;43,5248298645;1817,5347900391;18,2486553192;32,0791587830;114,7702484131;34,9293174744
2023-05-23;27225,7265625000;91,6323318481;0,4654299915;0,0728640035;43,4189338684;1854,3806152344;18,3682441711;32,2779350281;115,6506805420;34,1802635193
2023-05-24;26334,8183593750;86,0003662109;0,4536089897;0,0707350001;41,1463851929;1800,0999755859;17,7890090942;31,0215454102;112,1887054443;32,3178482056
2023-05-25;26476,2070312500;86,6006774902;0,4537340105;0,0708749965;40,9956779480;1805,9537353516;17,7151298523;31,2606029510;111,9445190430;32,2037658691
2023-05-26;26719,2910156250;87,2680664062;0,4691399932;0,0709839985;41,9600906372;1828,6896972656;18,0361194611;32,6280860901;113,2700881958;32,4191284180
2023-05-27;26868,3535156250;88,6503143311;0,4722450078;0,0726829991;42,2667007446;1831,1182861328;18,1819267273;32,8358497620;113,9607162476;32,8033599854
2023-05-28;28085,6464843750;91,5799636841;0,4828889966;0,0736130029;43,9010047913;1910,9141845703;18,5469417572;34,2431983948;116,5226364136;33,4072837830
2023-05-29;27745,8847656250;91,0004577637;0,4941509962;0,0731849968;43,2572479248;1893,0781250000;18,3684787750;33,6688423157;114,9809112549;34,8293037415
2023-05-30;27702,3496093750;92,3261108398;0,5219380260;0,0723609999;43,8625411987;1901,0266113281;18,2699012756;33,8808746338;114,1355972290;33,9688034058
2023-05-31;27219,6582031250;90,5390090942;0,5173860192;0,0716599971;41,8657722473;1874,1304931641;18,0053710938;32,2117309570;113,2657241821;32,8503150940
2023-06-01;26819,9726562500;93,9723358154;0,5073170066;0,0714920014;41,8730010986;1862,2014160156;17,8197097778;31,5421066284;113,3660812378;32,3256568909
2023-06-02;27249,5898437500;95,4177474976;0,5253869891;0,0726120025;42,7266654968;1907,2565917969;18,1546993256;32,1446838379;114,8280410767;32,9355964661
2023-06-03;27075,1289062500;95,9931335449;0,5193510056;0,0726710036;42,6305351257;1892,4124755859;18,1364059448;32,2345924377;114,9238433838;32,8684883118
2023-06-04;27119,0664062500;94,2899169922;0,5359110236;0,0724710003;42,6348342896;1890,5135498047;18,2180004120;31,9238567352;115,7287750244;33,0087623596
2023-06-05;25760,0976562500;87,8346023560;0,5103939772;0,0665730014;39,1752929688;1811,8283691406;17,0157165527;29,3565311432;108,7964630127;30,5147666931
2023-06-06;27238,7832031250;90,9207153320;0,5304639935;0,0703729987;40,0947341919;1884,4948730469;17,5995559692;30,1310501099;114,7855453491;31,3563518524
2023-06-07;26345,9980468750;88,8483886719;0,5196279883;0,0672999993;38,4886703491;1832,3959960938;16,9082355499;28,7539005280;111,1852874756;30,0799083710
2023-06-08;26508,2167968750;88,4665603638;0,5245460272;0,0679659992;38,7948608398;1846,3018798828;16,9908638000;28,9816989899;111,7775115967;30,2738342285
2023-06-09;26480,3750000000;89,2320327759;0,5379170179;0,0694890022;38,4310226440;1840,2252197266;16,9405937195;28,9825077057;110,7773437500;30,0938911438
2023-06-10;25851,2402343750;77,3517074585;0,5081989765;0,0618599989;29,9012908936;1752,3847656250;15,0650453568;24,0394763947;103,6175384521;27,3641262054
2023-06-11;25940,1679687500;77,6989364624;0,5212209821;0,0615869984;29,1717624664;1753,4152832031;15,0779991150;24,7633438110;102,8283157349;25,9371757507
2023-06-12;25902,5000000000;77,5480957031;0,5257210135;0,0614590012;29,1649093628;1742,5286865234;15,1498622894;25,1568431854;102,7283859253;25,5982437134
2023-06-13;25918,7285156250;77,4438247681;0,5200859904;0,0617230013;29,7111721039;1739,0375976562;15,2494401932;25,4015693665;105,2733688354;25,1939277649
2023-06-14;25124,6757812500;73,1632919312;0,4802199900;0,0603870004;29,0302371979;1650,5192871094;14,7379493713;24,4315986633;101,7930068970;24,1170692444
2023-06-15;25576,3945312500;74,5264358521;0,4801180065;0,0615030006;29,6451320648;1665,5197753906;15,0519056320;24,7914237976;104,7180099487;25,3178920746
2023-06-16;26327,4628906250;76,0491256714;0,4757429957;0,0621020012;30,6439208984;1716,6688232422;15,2336139679;25,2175025940;108,0619735718;25,6220111847
2023-06-17;26510,6757812500;76,9124145508;0,4797900021;0,0622170009;31,1839103699;1727,2041015625;15,3337202072;25,5147991180;106,6909866333;25,3986701965
2023-06-18;26336,2128906250;77,1782531738;0,4875729978;0,0621670000;30,1829795837;1720,5775146484;15,2261171341;25,7690582275;107,0355834961;24,7591648102
2023-06-19;26851,0292968750;77,4220275879;0,4933950007;0,0623410009;30,8324909210;1737,6594238281;15,3598556519;26,2329940796;106,7096939087;24,9636917114
2023-06-20;28327,4882812500;80,3088989258;0,4928700030;0,0630450025;32,7928466797;1792,1199951172;15,7976369858;26,4379138947;109,8905487061;25,6870594025
2023-06-21;30027,2968750000;85,1477432251;0,5006949902;0,0657040030;33,5032310486;1891,0072021484;16,7959918976;27,3527584076;136,0056152344;28,2094383240
2023-06-22;29912,2812500000;86,0702209473;0,4949750006;0,0656429976;32,9533805847;1872,9429931641;16,6483478546;26,2095394135;133,9636230469;27,3465709686
2023-06-23;30695,4687500000;91,2094573975;0,4965659976;0,0681739971;34,7186546326;1892,8620605469;18,8462696075;28,7363643646;181,7744598389;34,6571731567
2023-06-24;30548,6953125000;89,7440261841;0,4873130023;0,0667420030;35,1253967285;1876,0596923828;19,3402633667;29,4445419312;213,7257537842;38,7262496948
2023-06-25;30480,2617187500;88,2751693726;0,4902769923;0,0667639971;35,4239387512;1900,5061035156;18,3635387421;30,5067310333;195,3999938965;35,1272201538
2023-06-26;30271,1308593750;87,2757034302;0,4793320000;0,0647490025;36,0970115662;1859,4328613281;18,6150531769;30,3322925568;223,4814453125;37,9638519287
2023-06-27;30688,1640625000;87,9982757568;0,4838399887;0,0655450001;36,1010932922;1889,7033691406;18,6910114288;30,2695693970;230,1822509766;37,2498207092
2023-06-28;30086,2460937500;83,0611495972;0,4652220011;0,0626019984;33,8624877930;1827,9711914062;17,5072727203;28,8984832764;225,3849945068;36,8269729614
2023-06-29;30445,3515625000;84,7758712769;0,4747219980;0,0634069964;34,2450981140;1852,2272949219;18,0130863190;29,6170845032;253,4472198486;38,0170097351
2023-06-30;30477,2519531250;108,1653289795;0,4740369916;0,0664789975;37,7078094482;1933,1889648438;20,9663181305;33,8129997253;305,0069580078;43,0816421509
2023-07-01;30590,0781250000;107,2292022705;0,4735220075;0,0684780031;38,0553817749;1924,5659179688;20,8911914825;34,0497207642;290,7802734375;48,8915977478
2023-07-02;30620,7695312500;113,2172927856;0,4844929874;0,0680380017;38,2353706360;1937,4383544922;20,3807964325;32,7841224670;298,8141174316;49,5929832458
2023-07-03;31156,4394531250;106,9457702637;0,4895470142;0,0683529973;37,6052360535;1955,3891601562;20,0213508606;33,2046203613;288,7218322754;47,1635093689
2023-07-04;30777,5820312500;104,7109909058;0,4878419936;0,0689409971;36,3158149719;1936,6335449219;19,5142974854;33,1328506470;272,4275817871;44,7385864258
2023-07-05;30514,1660156250;102,6939926147;0,4782719910;0,0670330003;35,0757598877;1910,5880126953;19,4007816315;31,8189964294;271,9447021484;43,0059204102
2023-07-06;29909,3378906250;95,6672286987;0,4637390077;0,0650260001;33,6571655273;1848,6364746094;18,7734584808;30,5233306885;277,2987365723;42,8910102844
2023-07-07;30342,2656250000;98,2424774170;0,4687649906;0,0654250011;33,9318084717;1870,6025390625;19,2013511658;29,5436134338;278,4218139648;43,2750282288
2023-07-08;30292,5410156250;97,8747787476;0,4706439972;0,0657609999;33,6669578552;1865,5395507812;18,9909172058;28,8009853363;271,9184875488;42,2873077393
2023-07-09;30171,2343750000;95,1795501709;0,4685499966;0,0654349998;33,4280471802;1863,0097656250;18,6239833832;28,5354633331;265,5489807129;40,7423057556
2023-07-10;30414,4707031250;96,7313461304;0,4776639938;0,0652429983;33,5972518921;1880,5563964844;18,9341354370;28,9534854889;274,5855102539;41,2215728760
2023-07-11;30620,9511718750;96,7864379883;0,4757190049;0,0652870014;33,4873390198;1878,3360595703;18,8933410645;28,9544124603;274,0305480957;39,8302993774
2023-07-12;30391,6464843750;96,2801818848;0,4711050093;0,0650710016;33,4425697327;1872,1137695312;18,7976875305;29,1245365143;282,5011596680;39,5663757324
2023-07-13;31476,0488281250;101,9271392822;0,8153650165;0,0705069974;35,9932708740;2006,5114746094;20,2083606720;32,9702682495;274,3050231934;39,4634857178
2023-07-14;30334,0683593750;95,1586608887;0,7191569805;0,0685290024;34,2466850281;1939,3470458984;19,0968685150;31,8386821747;264,3955078125;36,5764122009
2023-07-15;30295,8066406250;94,7518081665;0,7132790089;0,0719270036;33,9842872620;1931,4665527344;19,2522964478;31,2369861603;253,3329162598;37,0848197937
2023-07-16;30249,1328125000;92,9052810669;0,7468600273;0,0695540011;32,7501564026;1923,6818847656;18,8015460968;30,8381748199;249,9212341309;35,9733009338
2023-07-17;30145,8886718750;92,2934494019;0,7392050028;0,0699049979;33,0611610413;1911,6461181641;19,0825271606;32,4386901855;242,3697052002;36,6427917480
2023-07-18;29856,5625000000;91,5032196045;0,7795400023;0,0685829967;32,1128273010;1897,5992431641;18,7512168884;31,2140827179;244,3762817383;35,9917335510
2023-07-19;29913,9238281250;92,1617965698;0,8206940293;0,0701590031;32,1723518372;1889,0079345703;18,7901210785;31,3573226929;244,3693389893;38,6209335327
2023-07-20;29792,0156250000;92,3820571899;0,7940580249;0,0705159977;32,5943222046;1890,9691162109;18,6861572266;31,1624660492;244,0637969971;38,0174369812
2023-07-21;29908,7441406250;94,0518646240;0,7725020051;0,0732949972;33,0797119141;1892,0800781250;18,7422046661;31,4896278381;246,2205657959;38,1470222473
2023-07-22;29771,8027343750;92,0515136719;0,7332869768;0,0704329982;32,6012649536;1864,9123535156;18,4676856995;31,3050041199;239,2456817627;37,1170616150
2023-07-23;30084,5390625000;93,2588653564;0,7386829853;0,0718189999;33,6715011597;1889,1916503906;18,6995964050;31,8017215729;249,6577453613;37,2878990173
2023-07-24;29176,9160156250;89,1534652710;0,7027649879;0,0742679983;32,0280876160;1850,0020751953;18,1155223846;29,9445037842;238,6156158447;35,8724136353
2023-07-25;29227,3906250000;89,5314025879;0,7095999718;0,0818450004;31,4339199066;1857,7419433594;18,0795383453;29,8412208557;237,5208892822;35,1879272461
2023-07-26;29354,9726562500;90,6214218140;0,7157989740;0,0779580027;31,6361675262;1872,1599121094;18,3023414612;29,9990558624;241,8631134033;35,0507621765
2023-07-27;29210,6894531250;90,4937667847;0,7136459947;0,0775619969;31,8150234222;1860,3571777344;18,3536701202;30,1096038818;244,6596374512;35,0811042786
2023-07-28;29319,2460937500;91,5305709839;0,7125679851;0,0773210004;32,2883491516;1874,7448730469;18,4807205200;30,6821250916;241,7776184082;35,2165184021
2023-07-29;29356,9179687500;94,5980911255;0,7127389908;0,0801879987;32,5733108521;1881,0688476562;18,6167888641;30,4093284607;242,0587921143;35,9387168884
2023-07-30;29275,3085937500;94,0910568237;0,7051360011;0,0780609995;32,1338882446;1861,6437988281;18,8690242767;29,9366645813;252,8351287842;39,3982772827
2023-07-31;29230,1113281250;92,2431335449;0,6985210180;0,0778179988;31,6702270508;1856,1623535156;18,4938850403;30,2907161713;248,1854553223;40,2287025452
2023-08-01;29675,7324218750;93,8204040527;0,7072110176;0,0780420005;31,7663478851;1871,7921142578;18,5281238556;30,4987316132;244,7663116455;38,3344116211
2023-08-02;29151,9589843750;87,4890594482;0,6851950288;0,0742129982;31,9321308136;1839,0897216797;18,0656604767;29,6422863007;228,9478149414;36,6686782837
2023-08-03;29178,6796875000;82,7077941895;0,6641349792;0,0736149997;31,3615932465;1835,1364746094;17,9438724518;29,6956081390;225,4103240967;35,6547431946
2023-08-04;29074,0917968750;82,0789108276;0,6355389953;0,0734160021;30,8214569092;1827,7128906250;17,9122676849;29,1121387482;227,1847991943;36,3672065735
2023-08-05;29042,1269531250;83,1055908203;0,6284229755;0,0756860003;30,9203262329;1834,9879150391;17,9152221680;29,2618999481;226,7115936279;35,9349174500
2023-08-06;29041,8554687500;82,4717025757;0,6230869889;0,0742660016;32,4465293884;1827,4620361328;17,8115139008;29,3181095123;222,5634918213;35,3563079834
2023-08-07;29180,5781250000;82,3445205688;0,6219310164;0,0734219998;32,4561386108;1826,9388427734;17,6747188568;29,1641139984;237,7392425537;36,1995277405
2023-08-08;29765,4921875000;83,9568939209;0,6424059868;0,0749860033;32,9252128601;1855,8073730469;17,9489974976;29,5663738251;239,6984405518;36,4580001831
2023-08-09;29561,4941406250;84,0372085571;0,6433650255;0,0753140002;32,8444366455;1854,2976074219;17,8392887115;29,5151290894;238,3264312744;35,9890060425
2023-08-10;29429,5917968750;83,0334701538;0,6329860091;0,0758029968;32,3477935791;1850,7534179688;17,7044086456;29,4447746277;231,9976043701;35,8745002747
2023-08-11;29397,7148437500;83,4958648682;0,6316750050;0,0756660029;32,5040817261;1847,1243896484;17,6204547882;29,5859451294;228,9891052246;35,8022232056
2023-08-12;29415,9648437500;83,4485244751;0,6272050142;0,0767420009;32,2800445557;1848,8898925781;17,7222805023;29,2081909180;228,5760498047;36,0808982849
2023-08-13;29282,9140625000;81,9780349731;0,6261019707;0,0747829974;32,0154724121;1839,2801513672;17,5143985748;29,9718513489;228,3480682373;35,6685714722
2023-08-14;29408,4433593750;82,0685806274;0,6342819929;0,0747309998;31,9607181549;1844,1857910156;17,4971694946;29,6303615570;230,1299133301;35,7762870789
2023-08-15;29170,3476562500;79,2737503052;0,6095989943;0,0708630010;29,8294830322;1826,9327392578;16,7053203583;28,0941581726;228,5477142334;34,5599212646
2023-08-16;28701,7792968750;74,4788589478;0,5883280039;0,0671830028;28,4051399231;1805,6590576172;16,2338581085;26,6489982605;207,9508666992;31,1883583069
2023-08-17;26664,5507812500;65,0857620239;0,5071420074;0,0611849986;25,8479747772;1684,9334716797;14,9733905792;24,3725795746;184,4539794922;28,4121704102
2023-08-18;26049,5566406250;64,0829162598;0,5060999990;0,0632340014;26,4796543121;1660,9450683594;15,4245691299;24,4206962585;187,2844543457;29,1830177307
2023-08-19;26096,2050781250;64,1038665771;0,5196290016;0,0637580007;26,7296695709;1669,4719238281;15,5449314117;24,8686466217;186,9671478271;31,1853408813
2023-08-20;26189,5839843750;65,2525100708;0,5395470262;0,0638300031;27,0176811218;1684,8520507812;15,5607376099;25,1292972565;188,9172821045;30,7695102692
2023-08-21;26124,1406250000;66,9586868286;0,5245379806;0,0625289977;26,4369678497;1667,2690429688;15,7895908356;24,8416347504;186,0773925781;31,1092205048
2023-08-22;26031,6562500000;64,7702865601;0,5209299922;0,0625990033;26,3632011414;1633,8925781250;15,4956493378;24,9747848511;184,7385864258;30,6517505646
2023-08-23;26431,6406250000;65,6107788086;0,5299019814;0,0637779981;26,5160312653;1679,2744140625;16,1810245514;25,4720726013;193,6615295410;31,0850162506
2023-08-24;26162,3730468750;64,8792724609;0,5184130073;0,0630360022;25,1882133484;1659,9445800781;16,0437889099;24,7234916687;194,4614715576;30,9555835724
2023-08-25;26047,6679687500;65,1119155884;0,5262460113;0,0630839989;25,5643138885;1652,9350585938;15,9975509644;25,0200252533;192,0520324707;30,0712203979
2023-08-26;26008,4628906250;65,0107192993;0,5234699845;0,0628679991;25,3292064667;1646,3067626953;15,8588237762;24,8626976013;190,1511077881;29,9241905212
2023-08-27;26089,6933593750;65,3671112061;0,5238440037;0,0631709993;25,8276634216;1657,5130615234;16,0078086853;25,0492916107;198,0108337402;31,0900421143
2023-08-28;26106,1503906250;65,5425033569;0,5232480168;0,0634379983;26,1054172516;1652,4573974609;15,9066953659;25,3337631226;190,4127044678;31,2592658997
2023-08-29;27727,3925781250;68,8924713135;0,5400649905;0,0663900003;27,1142864227;1729,7257080078;16,8813552856;26,3973884583;224,1767425537;33,7807769775
2023-08-30;27297,2656250000;67,6595306396;0,5281940103;0,0658380017;26,9725971222;1705,1121826172;16,0254306793;26,2121887207;215,9364929199;32,6291236877
2023-08-31;25931,4726562500;63,9513778687;0,5107989907;0,0637850016;26,0497798920;1645,6391601562;15,5007696152;24,7360496521;207,4877777100;31,2289505005
2023-09-01;25800,7246093750;63,0074539185;0,4980750084;0,0638490021;25,3107910156;1628,4912109375;15,3862962723;24,2434196472;199,6331939697;30,9492511749
2023-09-02;25868,7988281250;64,5606307983;0,4990909994;0,0634939969;25,3326854706;1637,0253906250;15,4563016891;24,7023258209;195,1054229736;30,3410167694
2023-09-03;25969,5664062500;63,9381179810;0,5050489902;0,0631730035;25,6025276184;1636,1176757812;15,3800086975;24,7742538452;196,3044281006;30,6556301117
2023-09-04;25812,4160156250;63,7086868286;0,5083749890;0,0631849989;25,5989856720;1629,6552734375;15,3603763580;24,5108032227;193,5686492920;30,4085826874
2023-09-05;25779,9824218750;63,1236343384;0,5054110289;0,0639920011;25,7606201172;1633,6293945312;15,3747100830;24,6327171326;192,0220489502;30,6173839569
2023-09-06;25753,2363281250;62,8435249329;0,5032430291;0,0636129975;25,6285362244;1632,2523193359;15,4866161346;25,0915164948;193,0559844971;30,3900470734
2023-09-07;26240,1953125000;63,6223678589;0,5048570037;0,0635790005;26,0760898590;1647,5982666016;15,5727930069;25,2807998657;193,3433074951;30,6526966095
2023-09-08;25905,6542968750;62,5769805908;0,5048499703;0,0636489987;26,1833419800;1636,1378173828;15,4097337723;25,0061626434;193,1062316895;30,8961181641
2023-09-09;25895,6777343750;63,0815086365;0,5038549900;0,0634049997;26,5495643616;1635,1623535156;15,4005565643;25,3421287537;193,1083068848;30,8072109222
2023-09-10;25832,2265625000;61,1215286255;0,4978139997;0,0613269992;25,6264648438;1616,8288574219;15,0908489227;24,7954177856;190,5803527832;29,7582645416
2023-09-11;25162,6542968750;58,8371582031;0,4743739963;0,0604620017;24,7294502258;1551,6376953125;14,6972541809;24,5430126190;183,9096679688;29,1785087585
2023-09-12;25833,3437500000;60,0127906799;0,4807380140;0,0609509982;25,2597904205;1592,4294433594;14,9809312820;24,7854804993;198,8244323730;30,9517154694
2023-09-13;26228,3242187500;62,0035209656;0,4837749898;0,0612800010;25,6227912903;1607,9885253906;15,1602706909;25,3586196899;199,8748779297;30,8094863892
2023-09-14;26539,6738281250;62,8085365295;0,4894570112;0,0620720014;25,6240406036;1626,9743652344;15,2500629425;25,3293437958;207,9062652588;31,4606819153
2023-09-15;26608,6933593750;65,9955291748;0,5008749962;0,0625530034;26,5110416412;1641,6403808594;15,6924657822;26,0782241821;217,2364654541;31,9249687195
2023-09-16;26568,2812500000;65,3395233154;0,4998799860;0,0621480010;26,8158054352;1635,2216796875;15,6552143097;26,0459213257;215,1674499512;31,5340099335
2023-09-17;26534,1875000000;63,5782279968;0,4930410087;0,0615170002;25,9216976166;1622,8967285156;15,4048185349;25,4549064636;209,7633666992;30,9295024872
2023-09-18;26754,2812500000;65,8945999146;0,5032029748;0,0620159991;26,0126914978;1637,3470458984;15,6903495789;25,4331989288;217,4238281250;31,5359687805
2023-09-19;27211,1171875000;67,3342361450;0,5141509771;0,0627090037;26,3541603088;1643,5446777344;15,7584409714;25,8245716095;219,0865783691;31,8034572601
2023-09-20;27132,0078125000;64,5643463135;0,5213549733;0,0626299977;26,5312232971;1622,8906250000;15,5843219757;26,1225929260;215,4968872070;31,4219665527
2023-09-21;26567,6328125000;64,6909866333;0,5071790218;0,0613459982;26,2495193481;1584,3070068359;15,2158908844;26,0854930878;208,6683959961;31,1533126831
2023-09-22;26579,5683593750;64,3354034424;0,5125100017;0,0615309998;26,7243289948;1593,2683105469;15,1865453720;26,6877231598;207,8250122070;31,2137260437
2023-09-23;26579,3906250000;65,0803909302;0,5080339909;0,0615070015;26,7622165680;1593,8577880859;15,2598686218;26,6145858765;208,1617736816;31,1580753326
2023-09-24;26256,8261718750;63,5871391296;0,5023880005;0,0607430004;26,4039115906;1580,8533935547;15,0822496414;25,8677253723;204,7707061768;30,7620372772
2023-09-25;26298,4804687500;64,3372421265;0,5054609776;0,0609590001;26,9543533325;1588,3228759766;15,2231845856;26,1329765320;210,3206939697;30,7829284668
2023-09-26;26217,2500000000;63,7585105896;0,5017079711;0,0605989993;26,5684509277;1593,4172363281;15,0927476883;26,2139606476;214,2321929932;30,9534378052
2023-09-27;26352,7167968750;63,4868125916;0,4995970130;0,0605040006;26,4241352081;1597,4912109375;15,3377113342;26,0315437317;228,8369293213;31,5540504456
2023-09-28;27021,5468750000;65,2388076782;0,5095250010;0,0614840016;26,9178333282;1652,8826904297;15,7984743118;26,4259433746;239,1876983643;31,9641952515
2023-09-29;26911,7207031250;65,6320953369;0,5217189789;0,0621780008;27,4148178101;1667,9438476562;15,8794631958;26,7140121460;235,2972259521;31,4795513153
2023-09-30;26967,9160156250;66,0696487427;0,5154049993;0,0621410012;27,8112773895;1671,1618652344;16,3655986786;26,9318523407;234,3510437012;31,5359382629
2023-10-01;27983,7500000000;68,2333145142;0,5242040157;0,0631930009;28,2404804230;1733,8104248047;16,6822109222;28,0633182526;242,1915283203;32,4658241272
2023-10-02;27530,7851562500;66,0111236572;0,5128319860;0,0620599985;27,4036159515;1663,6275634766;16,1737976074;27,3043937683;246,6340332031;39,2231025696
2023-10-03;27429,9785156250;65,4935150146;0,5383870006;0,0613860004;27,0796699524;1656,6856689453;15,6825714111;26,9156589508;230,0750427246;36,2730255127
2023-10-04;27799,3945312500;64,4520645142;0,5329310298;0,0614879988;27,0624752045;1647,8381347656;15,6543321609;27,1462593079;233,3785247803;37,9577674866
2023-10-05;27415,9121093750;64,8587646484;0,5233659744;0,0609229989;26,9106597900;1611,4764404297;15,4566192627;27,1553802490;231,2909240723;36,7401466370
2023-10-06;27946,5976562500;65,5331878662;0,5261930227;0,0614259988;26,9591999054;1645,8315429688;15,7295055389;26,7414302826;230,9955902100;36,2192192078
2023-10-07;27968,8398437500;65,4856414795;0,5219060183;0,0614550002;26,8784656525;1634,5112304688;15,6527957916;26,9870834351;230,3172454834;35,5651664734
2023-10-08;27935,0898437500;65,3645477295;0,5179610252;0,0610079989;26,5778007507;1633,5485839844;15,5079174042;26,2043590546;228,0856018066;34,6719703674
2023-10-09;27583,6777343750;63,1110572815;0,5032269955;0,0587790012;25,9334774017;1579,8066406250;15,0388908386;25,5962295532;218,4397125244;33,0721893311
2023-10-10;27391,0195312500;63,6210708618;0,4974359870;0,0590250008;25,6857357025;1567,7130126953;14,9526023865;25,4841823578;212,4997406006;33,6530036926
2023-10-11;26873,3203125000;61,4998207092;0,4888379872;0,0584699996;25,5258865356;1566,2547607422;14,9285097122;25,1206569672;214,0279235840;33,4112243652
2023-10-12;26756,7988281250;61,1278152466;0,4830499887;0,0578970015;25,0463085175;1539,6124267578;14,7739992142;24,5535678864;213,9836578369;33,8217849731
2023-10-13;26862,3750000000;61,5740585327;0,4856989980;0,0583980009;25,4065494537;1552,0894775391;14,8445405960;24,9625835419;217,2541503906;34,0594177246
2023-10-14;26861,7070312500;61,6651573181;0,4867750108;0,0598590001;25,4960327148;1555,2568359375;15,0017385483;24,9676361084;214,6348724365;33,8393211365
2023-10-15;27159,6523437500;61,6564331055;0,4878459871;0,0593499988;25,6251201630;1558,0698242188;14,9402322769;25,1535243988;215,1582183838;33,9198379517
2023-10-16;28519,4667968750;63,3371620178;0,4979769886;0,0601140000;25,8375320435;1600,5343017578;15,2623386383;25,6520900726;231,4263610840;39,1262207031
2023-10-17;28415,7480468750;62,1630096436;0,4916940033;0,0591199994;25,0200405121;1565,4395751953;14,9625520706;24,6104679108;226,7942504883;38,6283073425
2023-10-18;28328,3417968750;60,2769737244;0,4883190095;0,0586730018;24,8203926086;1563,7498779297;14,8305196762;24,7797012329;227,1482543945;40,5675621033
2023-10-19;28719,8066406250;61,7866516113;0,5201269984;0,0588830002;24,8965797424;1567,4570312500;14,8119049072;25,0041503906;227,4677276611;42,4353256226
2023-10-20;29682,9492187500;63,4178199768;0,5160040259;0,0599649996;25,3413486481;1604,6668701172;15,3013954163;25,3087768555;240,6028289795;54,8643684387
2023-10-21;29918,4121093750;64,7355422974;0,5212429762;0,0611880012;26,1039314270;1629,3044433594;15,7360076904;25,6368579865;243,6032104492;55,2325477600
2023-10-22;29993,8964843750;65,1905822754;0,5224869847;0,0615959987;26,2368087769;1663,4299316406;15,8323669434;25,8798942566;243,4895019531;50,7699546814
2023-10-23;33086,2343750000;68,9910964966;0,5468699932;0,0670849979;27,6680240631;1765,3826904297;16,6114368439;27,2686939240;260,6100769043;54,6350517273
2023-10-24;33901,5273437500;69,0318603516;0,5585319996;0,0665559992;28,0222930908;1784,4375000000;16,4535408020;27,4902458191;251,6548309326;51,3881225586
2023-10-25;34502,8203125000;68,6949234009;0,5553060174;0,0683609992;27,6384849548;1787,3975830078;16,3907623291;27,3623428345;254,0876159668;50,2066497803
2023-10-26;34156,6484375000;68,8543853760;0,5536829829;0,0718669966;27,9966506958;1804,0393066406;16,5742835999;27,8519077301;247,4599761963;47,5179595947
2023-10-27;33909,8007812500;67,0557937622;0,5461069942;0,0678810030;27,6532039642;1780,0452880859;16,0830783844;27,3528003693;239,4364318848;45,6424522400
2023-10-28;34089,5742187500;67,7827758789;0,5453910232;0,0690009966;28,4452018738;1776,6181640625;16,2343750000;27,8892993927;244,9492340088;48,9347038269
2023-10-29;34538,4804687500;68,8008422852;0,5563939810;0,0693589970;28,6173458099;1795,5460205078;16,6596355438;28,1996479034;246,3280334473;50,9974555969
2023-10-30;34502,3632812500;69,2508392334;0,5789440274;0,0696500018;29,4613761902;1810,0886230469;16,7882022858;28,5041122437;246,0927429199;50,2099952698
2023-10-31;34667,7812500000;68,9495620728;0,6002820134;0,0682770014;29,3675136566;1816,4589843750;17,4678745270;28,2987937927;244,8642578125;49,2643432617
2023-11-01;35437,2539062500;69,9350204468;0,6095380187;0,0688410029;29,9357681274;1847,0897216797;17,7796382904;28,5832881927;245,0703735352;49,6161499023
2023-11-02;34938,2421875000;69,3941955566;0,6064389944;0,0679339990;28,6176624298;1800,6209716797;17,2990131378;27,5269908905;235,5221099854;49,1330184937
2023-11-03;34732,3242187500;69,4911422729;0,6130020022;0,0681440011;28,9648170471;1832,7951660156;17,2573471069;27,6375827789;237,7160644531;48,9653701782
2023-11-04;35082,1953125000;70,4720993042;0,6161839962;0,0690789968;29,8151702881;1857,6986083984;17,5071716309;28,2105159760;240,3309631348;49,1769332886
2023-11-05;35049,3554687500;71,6626510620;0,6611469984;0,0712239966;30,4516105652;1894,1577148438;18,0134620667;28,6811408997;238,2345581055;49,7303924561
2023-11-06;35037,3710937500;74,4828643799;0,7155169845;0,0763809979;31,0886821747;1899,8374023438;18,5054435730;29,7880859375;242,8718109131;49,4574890137
2023-11-07;35443,5625000000;73,5643844604;0,6864020228;0,0735180005;30,9137325287;1888,1242675781;18,1379451752;29,2700138092;244,0255889893;49,1863441467
2023-11-08;35655,2773437500;73,1799392700;0,6880760193;0,0754809976;31,4273262024;1889,3223876953;18,3691997528;30,1338062286;245,6894378662;49,3989448547
2023-11-09;36693,1250000000;73,7522125244;0,6674749851;0,0734610036;30,4613609314;2120,5610351562;20,6228942871;29,5136337280;239,7634735107;49,5585899353
2023-11-10;37313,9687500000;73,3050003052;0,6605749726;0,0754439980;32,0990333557;2078,2897949219;20,7820415497;30,4046287537;239,9277496338;50,9592247009
2023-11-11;37138,0507812500;75,1743087769;0,6627349854;0,0784059986;33,1035537720;2052,7138671875;20,0414676666;30,2999076843;236,4889678955;49,5866661072
2023-11-12;37054,5195312500;74,8912734985;0,6615359783;0,0779810026;33,6737518311;2045,1870117188;20,0353183746;31,2257461548;236,5060272217;49,6151046753
